69 ;  1342 ;  2.23841e-07 ;  126 ;  57
70 ;  1154 ;  2.32576e-07 ;  128 ;  55
71 ;  1195 ;  2.32558e-07 ;  129 ;  54
72 ;  1174 ;  2.37334e-07 ;  131 ;  52
73 ;  1177 ;  2.40193e-07 ;  133 ;  50
74 ;  1171 ;  2.44088e-07 ;  135 ;  48
75 ;  1161 ;  2.46347e-07 ;  137 ;  46
76 ;  1380 ;  2.52222e-07 ;  139 ;  44
77 ;  1223 ;  2.47549e-07 ;  140 ;  43
78 ;  1219 ;  2.54605e-07 ;  142 ;  41
79 ;  1173 ;  2.60309e-07 ;  144 ;  39
80 ;  1139 ;  2.57498e-07 ;  146 ;  37
81 ;  1241 ;  3.01033e-07 ;  148 ;  35
82 ;  1513 ;  3.3544e-07 ;  150 ;  33
83 ;  1865 ;  3.35828e-07 ;  151 ;  32
84 ;  2705 ;  3.37751e-07 ;  153 ;  30
85 ;  2112 ;  3.44241e-07 ;  155 ;  28
86 ;  1844 ;  3.63103e-07 ;  157 ;  26
87 ;  1748 ;  4.00865e-07 ;  159 ;  24
88 ;  1744 ;  4.57267e-07 ;  161 ;  22
89 ;  1390 ;  4.57508e-07 ;  162 ;  21
90 ;  1196 ;  4.7793e-07 ;  164 ;  19
91 ;  1168 ;  4.97243e-07 ;  166 ;  17
92 ;  1144 ;  5.16977e-07 ;  168 ;  15
93 ;  867 ;  5.36387e-07 ;  170 ;  13
94 ;  756 ;  5.37542e-07 ;  172 ;  11
95 ;  759 ;  5.38071e-07 ;  173 ;  10
96 ;  487 ;  5.38942e-07 ;  175 ;  8
97 ;  447 ;  5.40627e-07 ;  177 ;  6
98 ;  285 ;  5.41683e-07 ;  179 ;  4
99 ;  143 ;  5.45036e-07 ;  181 ;  2
