1 ;  3695 ;  1.61565e-06 ;  537 ;  42
2 ;  2491 ;  1.63682e-06 ;  540 ;  39
3 ;  2566 ;  1.62259e-06 ;  540 ;  39
4 ;  2432 ;  1.63243e-06 ;  539 ;  40
5 ;  2525 ;  1.62583e-06 ;  541 ;  38
6 ;  2496 ;  1.63719e-06 ;  542 ;  37
7 ;  2277 ;  1.63649e-06 ;  540 ;  39
8 ;  2163 ;  1.63282e-06 ;  540 ;  39
9 ;  2361 ;  1.62146e-06 ;  539 ;  40
10 ;  1886 ;  1.62797e-06 ;  538 ;  41
11 ;  2020 ;  1.63282e-06 ;  540 ;  39
12 ;  1925 ;  1.62812e-06 ;  539 ;  40
13 ;  1849 ;  1.63988e-06 ;  540 ;  39
14 ;  1870 ;  1.62812e-06 ;  539 ;  40
15 ;  1697 ;  1.62798e-06 ;  538 ;  41
16 ;  1689 ;  1.63267e-06 ;  539 ;  40
17 ;  1637 ;  1.61777e-06 ;  539 ;  40
18 ;  1649 ;  1.61778e-06 ;  539 ;  40
19 ;  1696 ;  1.63282e-06 ;  540 ;  39
20 ;  1583 ;  1.63282e-06 ;  540 ;  39
21 ;  1552 ;  1.63282e-06 ;  540 ;  39
22 ;  1433 ;  1.63681e-06 ;  540 ;  39
23 ;  1514 ;  1.64796e-06 ;  541 ;  38
24 ;  1306 ;  1.63901e-06 ;  540 ;  39
25 ;  4141 ;  1.6199e-06 ;  537 ;  42
26 ;  3705 ;  1.62948e-06 ;  540 ;  39
27 ;  3539 ;  1.63606e-06 ;  539 ;  40
28 ;  3880 ;  1.64456e-06 ;  540 ;  39
29 ;  3513 ;  1.63342e-06 ;  540 ;  39
30 ;  3633 ;  1.64483e-06 ;  541 ;  38
31 ;  2930 ;  1.60879e-06 ;  535 ;  44
32 ;  3252 ;  1.6347e-06 ;  542 ;  37
33 ;  3136 ;  1.63342e-06 ;  540 ;  39
34 ;  3016 ;  1.63256e-06 ;  540 ;  39
35 ;  3011 ;  1.63243e-06 ;  539 ;  40
36 ;  2859 ;  1.63984e-06 ;  542 ;  37
37 ;  2747 ;  1.64509e-06 ;  541 ;  38
38 ;  2637 ;  1.63649e-06 ;  540 ;  39
39 ;  2672 ;  1.63282e-06 ;  540 ;  39
40 ;  2807 ;  1.64676e-06 ;  542 ;  37
41 ;  2400 ;  1.64839e-06 ;  541 ;  38
42 ;  2488 ;  1.64839e-06 ;  541 ;  38
43 ;  2361 ;  1.63267e-06 ;  539 ;  40
44 ;  2065 ;  1.63267e-06 ;  539 ;  40
45 ;  2062 ;  1.63267e-06 ;  539 ;  40
46 ;  1878 ;  1.62736e-06 ;  542 ;  37
47 ;  1753 ;  1.61928e-06 ;  541 ;  38
48 ;  1863 ;  1.63418e-06 ;  541 ;  38
49 ;  3225 ;  1.62813e-06 ;  539 ;  40
50 ;  3182 ;  1.62813e-06 ;  539 ;  40
51 ;  2773 ;  1.61201e-06 ;  537 ;  42
52 ;  2984 ;  1.62157e-06 ;  540 ;  39
53 ;  3155 ;  1.63079e-06 ;  541 ;  38
54 ;  2566 ;  1.6097e-06 ;  538 ;  41
55 ;  2508 ;  1.63621e-06 ;  540 ;  39
56 ;  2100 ;  1.63567e-06 ;  538 ;  41
57 ;  2069 ;  1.61991e-06 ;  537 ;  42
58 ;  2204 ;  1.63243e-06 ;  539 ;  40
59 ;  2211 ;  1.6499e-06 ;  543 ;  36
60 ;  2088 ;  1.63342e-06 ;  540 ;  39
61 ;  2057 ;  1.63988e-06 ;  540 ;  39
62 ;  1924 ;  1.62646e-06 ;  540 ;  39
63 ;  2113 ;  1.62646e-06 ;  540 ;  39
64 ;  3614 ;  1.63611e-06 ;  539 ;  40
65 ;  2829 ;  1.6319e-06 ;  537 ;  42
66 ;  2843 ;  1.63611e-06 ;  539 ;  40
67 ;  2411 ;  1.63267e-06 ;  539 ;  40
68 ;  2577 ;  1.63282e-06 ;  540 ;  39
69 ;  2052 ;  1.63282e-06 ;  540 ;  39
70 ;  2112 ;  1.63282e-06 ;  540 ;  39
71 ;  2113 ;  1.63282e-06 ;  540 ;  39
72 ;  2653 ;  1.62812e-06 ;  539 ;  40
73 ;  2687 ;  1.63282e-06 ;  540 ;  39
74 ;  2469 ;  1.61527e-06 ;  536 ;  43
75 ;  3198 ;  1.63267e-06 ;  539 ;  40
76 ;  3172 ;  1.63267e-06 ;  539 ;  40
77 ;  3143 ;  1.62798e-06 ;  538 ;  41
78 ;  3041 ;  1.6318e-06 ;  539 ;  40
79 ;  3340 ;  1.62798e-06 ;  538 ;  41
80 ;  2758 ;  1.64547e-06 ;  542 ;  37
81 ;  2556 ;  1.63988e-06 ;  540 ;  39
82 ;  2613 ;  1.63089e-06 ;  539 ;  40
83 ;  2906 ;  1.64715e-06 ;  543 ;  36
84 ;  2671 ;  1.63342e-06 ;  540 ;  39
85 ;  2925 ;  1.62547e-06 ;  539 ;  40
86 ;  3051 ;  1.63282e-06 ;  540 ;  39
87 ;  3209 ;  1.64715e-06 ;  543 ;  36
88 ;  2785 ;  1.63243e-06 ;  539 ;  40
89 ;  2798 ;  1.63089e-06 ;  539 ;  40
90 ;  3145 ;  1.63282e-06 ;  540 ;  39
91 ;  3270 ;  1.63649e-06 ;  540 ;  39
92 ;  2034 ;  1.61532e-06 ;  532 ;  47
93 ;  2321 ;  1.62911e-06 ;  538 ;  41
94 ;  2128 ;  1.64142e-06 ;  544 ;  35
95 ;  4156 ;  1.65474e-06 ;  550 ;  29
96 ;  2364 ;  1.66726e-06 ;  555 ;  24
97 ;  1819 ;  1.6896e-06 ;  561 ;  18
98 ;  1192 ;  1.73543e-06 ;  567 ;  12
99 ;  596 ;  1.77355e-06 ;  573 ;  6
